7/1/22,12:00:00 AM,94.4,99.4,79.2,76.8
7/1/22,12:00:00 AM,94.1,98.7,79,76.8
7/1/22,12:00:00 AM,93.7,98.1,79,76.8
7/1/22,12:00:00 AM,93.5,97.7,78.8,76.8
7/1/22,12:00:00 AM,93.3,97.2,78.8,76.6
7/1/22,12:00:00 AM,93.1,97,78.8,76.6
7/1/22,12:00:00 AM,92.9,96.8,78.6,76.6
7/1/22,12:00:00 AM,92.7,96.8,78.6,76.6
7/1/22,12:00:00 AM,92.4,96.8,78.6,76.4
7/1/22,12:00:00 AM,92.2,96.8,78.4,76.4
7/1/22,12:00:00 AM,92,96.6,78.4,76.4
7/1/22,12:00:00 AM,91.8,96.6,78.4,76.4
7/1/22,12:00:00 AM,91.8,95.9,78.2,76.4
7/1/22,12:00:00 AM,91.6,95.7,78.2,76.4
7/1/22,12:00:00 AM,91.4,95.3,78.2,76.2
7/1/22,12:00:00 AM,91.2,94.9,78.2,76.2
7/1/22,12:00:00 AM,91.2,94.9,77.9,76.2
7/1/22,12:00:00 AM,90.9,94.9,77.9,76.2
7/1/22,12:00:00 AM,90.7,94.6,77.9,76.2
7/1/22,12:00:00 AM,90.7,94.6,77.7,76
7/1/22,12:00:00 AM,90.5,94.2,77.7,76
7/1/22,12:00:00 AM,90.5,94.2,77.7,76
7/1/22,12:00:00 AM,90.3,94.2,77.7,76
7/1/22,12:00:00 AM,90.3,93.8,77.5,76
7/1/22,12:00:00 AM,90.1,93.8,77.5,75.8
7/1/22,12:00:00 AM,89.9,93.8,77.5,75.8
7/1/22,12:00:00 AM,89.9,94,77.5,75.8
7/1/22,12:00:00 AM,89.7,94.2,77.3,75.8
7/1/22,12:00:00 AM,89.7,94,77.3,75.8
7/1/22,12:00:00 AM,89.5,93.6,77.3,75.8
7/1/22,12:00:00 AM,89.5,93.4,77.1,75.8
7/1/22,12:00:00 AM,89.3,93.6,77.1,75.8
7/1/22,12:00:00 AM,89.3,93.6,77.1,75.8
7/1/22,12:00:00 AM,89,93.4,77.1,75.8
7/1/22,12:00:00 AM,89,93.4,76.9,75.8
7/1/22,12:00:00 AM,88.8,93.4,76.9,75.6
7/1/22,12:00:00 AM,88.8,93.6,76.9,75.6
7/1/22,12:00:00 AM,88.8,93.2,76.9,75.6
7/1/22,12:00:00 AM,88.6,92.8,76.9,75.6
7/1/22,12:00:00 AM,88.6,92.6,76.7,75.6
7/1/22,12:00:00 AM,88.4,92.4,76.7,75.6
7/1/22,12:00:00 AM,88.4,92.8,76.7,75.6
7/1/22,12:00:00 AM,88.4,92.6,76.7,75.6
7/1/22,12:00:00 AM,88.2,92,76.7,75.4
7/1/22,12:00:00 AM,88.2,92,76.4,75.4
7/1/22,12:00:00 AM,88.2,92.2,76.4,75.4
7/1/22,12:00:00 AM,88,91.5,76.4,75.4
7/1/22,12:00:00 AM,88,91.3,76.4,75.4
7/1/22,12:00:00 AM,88,91.1,76.4,75.1
7/1/22,12:00:00 AM,87.8,90.9,76.4,75.1
7/1/22,12:00:00 AM,87.8,90.9,76.2,75.1
7/1/22,12:00:00 AM,87.8,90.9,76.2,75.1
7/1/22,12:00:00 AM,87.6,90.9,76.2,75.1
7/1/22,12:00:00 AM,87.6,90.9,76.2,75.1
7/1/22,12:00:00 AM,87.6,90.5,76.2,75.1
7/1/22,12:00:00 AM,87.4,90.5,76.2,75.1
7/1/22,12:00:00 AM,87.4,90.9,76,74.9
7/1/22,12:00:00 AM,87.4,91.1,76,74.9
7/1/22,12:00:00 AM,87.4,90.7,76,74.9
7/1/22,12:00:00 AM,87.2,90.1,76,74.9
7/1/22,12:00:00 AM,87.2,90.1,76,74.9
7/1/22,12:00:00 AM,87.2,90.1,75.8,74.9
7/1/22,12:00:00 AM,87,89.9,75.8,74.9
7/1/22,12:00:00 AM,87,89.9,75.8,74.7
7/1/22,12:00:00 AM,87,89.7,75.8,74.7
7/1/22,12:00:00 AM,86.7,89.7,75.6,74.7
7/1/22,12:00:00 AM,86.7,89.7,75.6,74.7
7/1/22,12:00:00 AM,86.7,89.7,75.6,74.5
7/1/22,12:00:00 AM,86.7,89.5,75.6,74.5
7/1/22,12:00:00 AM,86.7,89.5,75.6,74.5
7/1/22,12:00:00 AM,86.7,89.3,75.6,74.5
7/1/22,12:00:00 AM,86.5,89.1,75.4,74.5
7/1/22,12:00:00 AM,86.5,89.5,75.4,74.3
7/1/22,12:00:00 AM,86.5,89.7,75.4,74.3
7/1/22,12:00:00 AM,86.5,89.9,75.4,74.3
7/1/22,12:00:00 AM,86.5,89.5,75.4,74.3
7/1/22,12:00:00 AM,86.3,89.3,75.4,74.3
7/1/22,12:00:00 AM,86.3,89.1,75.4,74.3
7/1/22,12:00:00 AM,86.3,88.9,75.2,74.3
7/1/22,12:00:00 AM,86.3,88.7,75.2,74.3
7/1/22,12:00:00 AM,86.1,88.7,75.2,74.1
7/1/22,12:00:00 AM,86.1,88.5,75.2,74.1
7/1/22,12:00:00 AM,86.1,88.3,75.2,74.1
7/1/22,12:00:00 AM,86.1,88.3,75.2,74.1
7/1/22,12:00:00 AM,86.1,88.3,74.9,74.1
7/1/22,12:00:00 AM,85.9,88.3,74.9,73.9
7/1/22,12:00:00 AM,85.9,88.3,74.9,73.9
7/1/22,12:00:00 AM,85.9,88.1,74.9,73.9
7/1/22,12:00:00 AM,85.9,87.9,74.9,73.9
7/1/22,12:00:00 AM,85.9,87.6,74.9,73.9
7/1/22,12:00:00 AM,85.9,87.6,74.9,73.9
7/1/22,12:00:00 AM,85.7,87.8,74.9,73.9
7/1/22,12:00:00 AM,85.7,88,74.7,73.9
7/1/22,12:00:00 AM,85.7,88,74.7,73.7
7/1/22,12:00:00 AM,85.7,88,74.7,73.7
7/1/22,12:00:00 AM,85.5,88,74.7,73.7
7/1/22,12:00:00 AM,85.5,88,74.7,73.7
7/1/22,12:00:00 AM,85.5,88.3,74.5,73.7
7/1/22,12:00:00 AM,85.5,88.3,74.5,73.7
7/1/22,12:00:00 AM,85.3,88.3,74.5,73.7
7/1/22,12:00:00 AM,85.3,88.3,74.5,73.7
7/1/22,12:00:00 AM,85.3,88.1,74.5,73.7
7/1/22,12:00:00 AM,85.3,87.8,74.5,73.5
7/1/22,12:00:00 AM,85.3,87.6,74.5,73.5
7/1/22,12:00:00 AM,85.3,87.6,74.5,73.5
7/1/22,12:00:00 AM,85,87.4,74.5,73.5
7/1/22,12:00:00 AM,85,87.4,74.5,73.5
7/1/22,12:00:00 AM,85,87.9,74.3,73.5
7/1/22,12:00:00 AM,85,87.9,74.3,73.5
7/1/22,12:00:00 AM,85,88.1,74.3,73.5
7/1/22,12:00:00 AM,85,87.9,74.3,73.5
7/1/22,12:00:00 AM,84.8,87.6,74.3,73.5
7/1/22,12:00:00 AM,84.8,87.4,74.3,73.3
7/1/22,12:00:00 AM,84.8,87.2,74.3,73.3
7/1/22,12:00:00 AM,84.8,87.2,74.3,73.3
7/1/22,12:00:00 AM,84.8,87.5,74.3,73.3
7/1/22,12:00:00 AM,84.8,87.3,74.3,73.3
7/1/22,12:00:00 AM,84.6,87,74.3,73.3
7/1/22,12:00:00 AM,84.6,86.8,74.3,73.3
7/1/22,12:00:00 AM,84.6,86.6,74.3,73.3
7/1/22,12:00:00 AM,84.6,86.4,74.3,73.3
7/1/22,12:00:00 AM,84.6,86.2,74.3,73.3
7/1/22,12:00:00 AM,84.6,86.2,74.3,73.3
7/1/22,12:00:00 AM,84.6,86.2,74.3,73.3
7/1/22,12:00:00 AM,84.4,86.2,74.3,73.3
7/1/22,12:00:00 AM,84.4,86.2,74.3,73.3
7/1/22,12:00:00 AM,84.4,86.4,74.3,73.3
7/1/22,12:00:00 AM,84.4,86.4,74.3,73.3
7/1/22,12:00:00 AM,84.4,86.4,74.3,73.3
7/1/22,12:00:00 AM,84.4,86.4,74.3,73.3
7/1/22,12:00:00 AM,84.4,86.4,74.3,73.3
7/1/22,12:00:00 AM,84.2,86,74.1,73.3
7/1/22,12:00:00 AM,84.2,85.8,74.1,73.3
7/1/22,12:00:00 AM,84.2,85.8,74.1,73.3
7/1/22,12:00:00 AM,84.2,85.8,74.1,73.3
7/1/22,12:00:00 AM,84.2,85.5,74.1,73.3
7/1/22,12:00:00 AM,84.2,85.5,74.1,73.3
7/1/22,12:00:00 AM,84,85.5,74.1,73.1
7/1/22,12:00:00 AM,84,85.5,74.1,73.1
7/1/22,12:00:00 AM,84,85.7,74.1,73.1
7/1/22,12:00:00 AM,84,85.7,74.1,73.1
7/1/22,12:00:00 AM,84,85.7,74.1,73.1
7/1/22,12:00:00 AM,84,85.5,74.1,73.1
7/1/22,12:00:00 AM,84,85.3,74.1,73.1
7/1/22,12:00:00 AM,83.8,85.3,74.1,73.1
7/1/22,12:00:00 AM,83.8,85.1,74.1,73.1
7/1/22,12:00:00 AM,83.8,85.1,74.1,73.1
7/1/22,12:00:00 AM,83.8,85.1,74.1,73.1
7/1/22,12:00:00 AM,83.8,84.9,74.1,73.1
7/1/22,12:00:00 AM,83.8,84.9,74.1,73.1
7/1/22,12:00:00 AM,83.8,84.7,74.1,73.1
7/1/22,12:00:00 AM,83.8,84.7,74.1,73.1
7/1/22,12:00:00 AM,83.6,84.7,74.1,73.1
7/1/22,12:00:00 AM,83.6,84.7,74.1,73.1
7/1/22,12:00:00 AM,83.6,84.5,74.1,73.1
7/1/22,12:00:00 AM,83.6,84.3,74.1,73.1
7/1/22,12:00:00 AM,83.6,84.3,74.1,73.1
7/1/22,12:00:00 AM,83.6,84.5,74.1,73.1
7/1/22,12:00:00 AM,83.6,84.7,74.1,73.1
7/1/22,12:00:00 AM,83.6,84.7,73.9,73.1
7/1/22,12:00:00 AM,83.4,84.7,73.9,73.1
7/1/22,12:00:00 AM,83.4,84.9,73.9,73.1
7/1/22,12:00:00 AM,83.4,84.7,74.1,73.1
7/1/22,12:00:00 AM,83.4,84.7,74.1,73.1
7/1/22,12:00:00 AM,83.4,84.7,74.1,73.1
7/1/22,12:00:00 AM,83.4,84.7,74.1,73.1
7/1/22,12:00:00 AM,83.4,84.3,74.1,73.1
7/1/22,12:00:00 AM,83.4,84.3,74.1,73.1
7/1/22,12:00:00 AM,83.2,84.5,74.1,73.1
7/1/22,12:00:00 AM,83.2,84.9,74.1,73.1
7/1/22,12:00:00 AM,83.2,84.9,74.1,73.3
7/1/22,12:00:00 AM,83.2,85.1,74.1,73.3
7/1/22,12:00:00 AM,83.2,85.1,74.1,73.3
7/1/22,12:00:00 AM,83.2,84.9,74.1,73.3
7/1/22,12:00:00 AM,83.2,84.5,74.1,73.3
7/1/22,12:00:00 AM,83.2,84.1,74.1,73.3
7/1/22,12:00:00 AM,83.2,84.1,74.1,73.3
7/1/22,12:00:00 AM,83,84.1,74.1,73.3
7/1/22,12:00:00 AM,83,84.3,74.1,73.3
7/1/22,12:00:00 AM,83,83.9,74.1,73.3
7/1/22,12:00:00 AM,83,83.7,74.1,73.3
7/1/22,12:00:00 AM,83,83.5,74.1,73.3
7/1/22,12:00:00 AM,83,83.5,74.1,73.3
7/1/22,12:00:00 AM,83,83.5,74.1,73.3
7/1/22,12:00:00 AM,83,83.2,74.1,73.3
7/1/22,12:00:00 AM,83,83.2,74.1,73.3
7/1/22,12:00:00 AM,83,83,74.1,73.3
7/1/22,12:00:00 AM,83,83,74.3,73.3
7/1/22,12:00:00 AM,83,83,74.3,73.3
7/1/22,12:00:00 AM,82.8,82.8,74.3,73.3
7/1/22,12:00:00 AM,82.8,82.8,74.3,73.3
7/1/22,12:00:00 AM,82.8,83,74.3,73.3
7/1/22,12:00:00 AM,82.8,83,74.3,73.3
7/1/22,12:00:00 AM,82.8,82.6,74.3,73.3
7/1/22,12:00:00 AM,82.8,82.6,74.5,73.3
7/1/22,12:00:00 AM,82.8,82.2,74.5,73.3
7/1/22,12:00:00 AM,82.8,82.2,74.5,73.3
7/1/22,12:00:00 AM,82.8,82.1,74.5,73.3
7/1/22,12:00:00 AM,82.8,82.6,74.5,73.5
7/1/22,12:00:00 AM,82.8,82.6,74.5,73.5
7/1/22,12:00:00 AM,82.8,82.5,74.5,73.5
7/1/22,12:00:00 AM,82.8,82.5,74.5,73.5
7/1/22,12:00:00 AM,82.8,82.5,74.5,73.5
7/1/22,12:00:00 AM,86.6,94.9,74.8,73.5
7/1/22,12:00:00 AM,96.1,112.4,76,73.5
7/1/22,12:00:00 AM,100.4,112.8,76.8,73.7
7/1/22,12:00:00 AM,107.1,122.7,77.7,73.9
7/1/22,12:00:00 AM,112.4,128.7,78.4,73.9
7/1/22,12:00:00 AM,120.6,144.7,79,74.1
7/1/22,12:00:00 AM,148.2,202.3,81.5,74.5
7/1/22,12:00:00 AM,170.4,199.5,84.8,75.3
7/1/22,12:00:00 AM,167.3,177.1,85.4,76
7/1/22,12:00:00 AM,170.6,188.6,85.9,76.4
7/1/22,12:00:00 AM,177.6,184.9,87.4,77.1
7/1/22,12:00:00 AM,172.6,177.1,87.2,77.3
7/1/22,12:00:00 AM,168.8,162.4,87.2,77.3
7/1/22,12:00:00 AM,160.8,151.2,86.1,77.3
7/1/22,12:00:00 AM,153.1,141.5,84.8,76.6
7/1/22,12:00:00 AM,151.2,151.4,83.9,76.2
7/1/22,12:00:00 AM,156.6,165.6,84.4,76.4
7/1/22,12:00:00 AM,158,166.9,84.8,76.6
7/1/22,12:00:00 AM,162.7,174.4,85.4,77.1
7/1/22,12:00:00 AM,167.9,185.4,86.1,77.3
7/1/22,12:00:00 AM,170.9,182.3,86.7,77.5
7/1/22,12:00:00 AM,168.7,169.7,86.9,77.5
7/1/22,12:00:00 AM,169.8,178.3,86.7,77.7
7/1/22,12:00:00 AM,171.2,175.4,87.1,77.7
7/1/22,12:00:00 AM,167.7,163.5,87.1,77.9
7/1/22,12:00:00 AM,164.5,162.2,86.9,78.1
7/1/22,12:00:00 AM,168.7,175.7,87.5,78.6
7/1/22,12:00:00 AM,193.4,226.4,89.6,79.3
7/1/22,12:00:00 AM,202.2,229.8,90.9,80.1
7/1/22,12:00:00 AM,223.1,255.6,93.4,80.8
7/1/22,12:00:00 AM,225.6,247.5,94.5,81.6
7/1/22,12:00:00 AM,231.8,250,96,82.3
7/1/22,12:00:00 AM,228.8,235.3,96.5,82.5
7/1/22,12:00:00 AM,225.5,229.1,95.8,82.5
7/1/22,12:00:00 AM,223.3,228.6,95.6,82.3
7/1/22,12:00:00 AM,219.6,215.5,96.3,82.5
7/1/22,12:00:00 AM,207.3,195.9,94.4,81.2
7/1/22,12:00:00 AM,209.4,217.6,94.2,80.8
7/1/22,12:00:00 AM,210.7,220.4,94.4,80.3
7/1/22,12:00:00 AM,218.8,230.4,95.5,79.9
7/1/22,12:00:00 AM,229.6,256.4,97.3,80.3
7/1/22,12:00:00 AM,237.9,258.2,98.6,81.4
7/1/22,12:00:00 AM,243.1,258.9,99.7,82
7/1/22,12:00:00 AM,248.7,263.5,100.8,82.5
7/1/22,12:00:00 AM,246.8,254.4,100.8,82.3
7/1/22,12:00:00 AM,244,247.9,101,82.5
7/1/22,12:00:00 AM,242.6,252.3,100.8,81.8
7/1/22,12:00:00 AM,246,261.3,101.7,81.6
7/1/22,12:00:00 AM,250.9,276,102.7,81.9
